9.78462	-0.965647	5.65	-8.15	1.99952	1.99953
9.80473	-0.939805	5.8	-7.95	0.999944	1.99989
9.71238	-0.915003	5.95	-7.75	1.99772	1.99772
9.7524	-0.886108	6.15	-7.55	1.8199	1.8199
9.5193	-0.854097	6.4	-7.35	2.99605	1.99736
9.83822	-0.825564	6.65	-7.2	1.8206	0.910303
9.75541	-0.799682	6.85	-7.05	1.99848	1.99848
9.98866	-0.768765	7.1	-6.85	2.72688	1.81792
10.0188	-0.735659	7.35	-6.65	1.81821	1.81821
9.96291	-0.711687	7.55	-6.5	1.81726	0.908632
10.1729	-0.687264	7.8	-6.4	2.72951	0.909839
9.98859	-0.65929	8.05	-6.25	2.00047	2.00048
10.2866	-0.629609	8.3	-6.05	2.72702	1.81801
10.375	-0.605303	8.55	-5.9	2.00127	1.00064
10.625	-0.579961	8.8	-5.75	2.99963	1.99976
10.8081	-0.549553	9.05	-5.55	1.99699	1.997
10.5876	-0.523958	9.25	-5.35	1.8166	1.81659
10.6878	-0.497879	9.45	-5.15	1.8222	1.82219
10.8597	-0.480893	9.65	-5	1.99604	0.998028
11.0125	-0.457284	9.85	-4.85	1.81895	1.81894
11.0854	-0.430334	10.05	-4.6	1.81966	2.72951
11.0567	-0.402233	10.25	-4.35	1.81908	1.81907
11.3494	-0.375162	10.45	-4.1	2.00061	3.0009
11.455	-0.3466	10.65	-3.85	1.99963	1.99964
11.3478	-0.321223	10.8	-3.6	0.999844	2.99952
11.4637	-0.297497	10.95	-3.35	2.00065	2.00064
11.4488	-0.271915	11.1	-3.1	0.998546	2.99563
11.4825	-0.245369	11.15	-2.8	0	2.73104
11.3918	-0.225176	11.15	-2.55	0	1.81785
11.3915	-0.199406	11.25	-2.25	1.99733	3.99465
11.4735	-0.168155	11.35	-1.95	0	1.81854
11.5444	-0.147849	11.35	-1.7	0	2.72762
11.3388	-0.12234	11.3	-1.4	-0.908846	2.72653
11.1287	-0.0978734	11.15	-1.1	-1.82014	2.73021
10.9533	-0.0723018	11	-0.799999	-1.00036	3.00107
10.7256	-0.0453229	10.85	-0.5	-2.00003	3.00006
10.6938	-0.0284812	10.65	-0.3	-1.81779	0.908892
10.5043	-0.0147089	10.4	-0.15	-3.00061	2.00041
